,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
174,19484.64149,-32441.85834,-52523.1126,-4118.778303,-37776.32568,-61772.55503,-74437.09814,24578.67111,54669.08123,-60311.19797,-87026.60644,-53158.17036,43466.81159,-15984.55947,41024.92822,-29310.37895,S
176,17721.98292,-32053.7203,-52059.20214,-3561.214037,-37223.90231,-61395.92813,-73964.5152,22361.06513,51522.87203,-60015.97613,-86780.29022,-52858.16525,43874.3733,-15550.46625,41673.6876,-28631.77998,S
178,21144.10205,-32833.39385,-52766.70191,-4484.229324,-37898.92499,-61964.91414,-74602.4787,25873.53002,53584.41813,-60165.06227,-86920.83799,-52917.50913,43742.60977,-15765.19945,41354.81761,-29030.98214,S
180,17515.76573,-31980.18306,-52128.58196,-3518.701019,-37402.44805,-61475.0086,-74124.01725,22543.45537,53589.58138,-60324.78783,-87047.30416,-53232.66873,43511.24686,-15923.02512,41239.3932,-29151.72626,S
182,20128.52819,-32619.9794,-52521.05624,-4152.082402,-37605.08896,-61776.6901,-74370.19937,24591.76923,51654.45675,-60015.14912,-86800.20562,-52754.20728,44009.579,-15511.19423,41801.04784,-28622.21344,S
184,19703.84505,-32497.33537,-52616.40878,-4123.785093,-37867.29728,-61874.88131,-74583.43501,24798.29935,54833.47831,-60458.54067,-87167.89182,-53295.8124,43433.12751,-16076.02281,41067.46358,-29422.27178,S
186,17903.14381,-32094.98162,-52144.89873,-3556.363709,-37318.49489,-61497.04742,-74108.14751,22552.1502,51763.3321,-60157.48503,-86908.92451,-52990.10759,43863.06332,-15633.43592,41765.46386,-28721.16461,S
188,21373.4086,-32889.72025,-52867.7765,-4499.182641,-38013.32122,-62077.72339,-74755.76696,26104.46824,53743.51785,-60337.84125,-87071.84637,-53075.67007,43687.53507,-15880.64621,41390.66981,-29164.01972,S
190,17698.91592,-32045.24899,-52258.26678,-3573.865124,-37539.21837,-61615.69048,-74310.27434,22723.61043,53817.63623,-60501.99246,-87200.48066,-53398.58572,43460.77662,-16042.36109,41288.56704,-29289.94945,S
192,20321.58021,-32675.34467,-52638.4923,-4195.176565,-37740.65229,-61913.21455,-74545.21353,24770.04674,51821.26782,-60202.81436,-86961.56287,-52931.94836,43945.74242,-15640.92376,41835.60363,-28771.83602,S
