,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
86,-21395.91681,-37390.80279,-49371.82955,-15195.5876,-30493.09915,-61947.65859,1159.2061709411348,-6207.258249,7812.337018530014,-56615.98523,-77700.54224,-74048.46836,12631.239012627484,-17962.30888,-31802.6208,-18484.13271,J,,,,,,,,,,,,,,
88,-21912.59973,-37908.98328,-48381.80374,-14028.44656,-29841.18817,-61059.08734,2146.058040387397,-6708.00438,7102.177393695998,-56378.29678,-77417.47974,-73780.47094,12954.758161873599,-19066.57446,-31241.56967,-17800.66106,J,,,,,,,,,,,,,,
90,-20987.86336,-36990.84067,-49314.20676,-15189.06089,-30472.98258,-61904.65384,1237.8172561904498,-5765.565427,7513.784767840478,-56230.01531,-77291.05828,-73547.09638,13144.099789154505,-18228.29464,-31151.0451,-18050.57592,J,,,,,,,,,,,,,,
92,-22047.80543,-38041.41737,-48841.33325,-14535.29472,-30138.1758,-61489.98427,1659.0582321951667,-6850.74262,7537.075285562907,-56816.23451,-77867.88975,-74313.5824,12433.26961198683,-18447.20762,-31910.1327,-18397.69851,J,,,,,,,,,,,,,,
94,-21273.13867,-37276.78654,-48715.89526,-14482.63401,-30079.92716,-61373.95637,1824.9528795424558,-6053.38884,7052.511817516305,-56119.39652,-77154.04208,-73414.77405,13308.116889967549,-18955.32983,-30849.05068,-17638.18623,J,,,,,,,,,,,,,,
96,-21404.07519,-37401.79985,-49418.72351,-15250.17056,-30529.26427,-62020.77115,1093.1567660757025,-6210.566307,7782.318625726537,-56728.25804,-77797.34764,-74158.17072,12566.262491495907,-17974.7141,-31844.8209,-18517.57091,J,,,,,,,,,,,,,,
98,-21914.32082,-37914.14653,-48413.27499,-14054.73221,-29847.8937,-61113.24562,2102.740359633012,-6715.313401,7094.846021514657,-56499.17501,-77526.93624,-73909.41815,12871.408506799758,-19069.45784,-31319.04081,-17835.21686,J,,,,,,,,,,,,,,
100,-20967.90325,-36973.24985,-49335.46327,-15197.01811,-30465.67356,-61947.25626,1206.2789447640116,-5761.072726,7512.845994573355,-56316.51656,-77368.2165,-73633.26235,13116.718902196753,-18233.34613,-31162.75742,-18025.69843,J,,,,,,,,,,,,,,
102,-22013.4061,-38010.37079,-48875.19614,-14546.78351,-30134.19719,-61540.58862,1621.954336399357,-6827.452103,7553.280300293005,-56915.92329,-77954.41335,-74411.90772,12389.750765532348,-18431.13672,-31950.07526,-18396.02213,J,,,,,,,,,,,,,,
104,-21254.96671,-37263.82253,-48717.16931,-14452.63796,-30061.26345,-61393.69296,1822.2259667189082,-6039.821331,7068.381556079574,-56206.50127,-77225.97,-73502.63876,13285.988662956795,-18955.12866,-30859.53365,-17611.90058,J,,,,,,,,,,,,,,
106,-21402.42116,-37403.54328,-49452.5417,-15266.30852,-30531.5218,-62070.28026,1051.8954458112057,-6214.299049,7805.407977748869,-56807.36086,-77857.92087,-74231.90912,12563.803799605823,-17959.64902,-31832.01335,-18490.61471,J,,,,,,,,,,,,,,
108,-21923.79796,-37921.79083,-48441.21467,-14054.41929,-29845.47971,-61153.94815,2073.5936848632914,-6720.744875,7101.6186000846155,-56602.41772,-77610.30824,-74008.79401,12827.040294055974,-19067.08855,-31359.36336,-17846.95153,J,,,,,,,,,,,,,,
110,-20979.97319,-36980.64828,-49352.69646,-15190.51375,-30456.5317,-61979.82275,1189.4704329336207,-5767.331215,7502.251267701539,-56397.49693,-77433.26008,-73708.43127,13097.988140343206,-18253.55211,-31168.14419,-18015.23781,J,,,,,,,,,,,,,,
112,-22026.48187,-38017.90333,-48913.52939,-14565.7825,-30138.19815,-61593.11522,1582.436452202374,-6834.515254,7562.220998075128,-56994.86965,-78025.82717,-74489.89296,12371.489390312361,-18411.10956,-31958.23365,-18397.72086,J,,,,,,,,,,,,,,
114,-21275.30679,-37281.25689,-48720.94676,-14420.58556,-30031.40152,-61412.28961,1823.6564783640479,-6049.052602,7047.236805824853,-56295.08123,-77302.39061,-73592.51512,13248.370677038512,-18968.85264,-30881.08073,-17618.58375,J,,,,,,,,,,,,,,
116,-21386.43967,-37386.08657,-49460.61068,-15224.37665,-30501.72693,-62092.87788,1055.7622976019738,-6186.851107,7806.927896,-56868.35878,-77909.10636,-74289.80014,12576.499590456438,-17942.23701,-31788.80743,-18457.78,J,,,,,,,,,,,,,,
118,-21929.20708,-37933.41374,-48440.9241,-14000.37277,-29814.52254,-61175.31641,2080.858001811266,-6727.204529,7110.715760077926,-56676.02201,-77674.07777,-74082.33125,12835.153977293252,-19043.90979,-31309.51897,-17823.41514,J,,,,,,,,,,,,,,
120,-20960.81775,-36969.98649,-49342.3029,-15128.77823,-30414.9351,-61991.89269,1202.9261830957155,-5757.541151,7484.727500048578,-56463.16635,-77484.31146,-73770.32325,13111.376835271936,-18261.53168,-31103.50294,-17987.83457,J,,,,,,,,,,,,,,
122,-21997.3352,-37995.84216,-48922.78301,-14531.00318,-30091.97475,-61621.09961,1578.6813591338826,-6815.695085,7564.500876009569,-57076.05118,-78089.28378,-74569.12989,12357.92188142799,-18396.62563,-31928.52818,-18398.57023,J,,,,,,,,,,,,,,
124,-21297.14445,-37305.64264,-48714.33064,-14372.9987,-29965.30741,-61431.78033,1826.2939842097742,-6080.501506,7067.666300257004,-56358.56019,-77351.5868,-73653.24481,13266.833217958596,-18959.06257,-30811.05272,-17582.73155,J,,,,,,,,,,,,,,
126,-21377.16369,-37376.45297,-49470.53486,-15218.47579,-30447.36748,-62128.3948,1038.7973235603956,-6175.630531,7798.098957311983,-56942.29835,-77970.32779,-74359.42583,12550.370401188184,-17964.92403,-31783.44301,-18479.21532,J,,,,,,,,,,,,,,
128,-21960.07484,-37959.2747,-48463.14173,-14023.66329,-29768.67911,-61218.34352,2041.7871525033895,-6754.428953,7113.845004301668,-56763.68556,-77751.90654,-74166.75379,12785.175476691185,-19056.58323,-31346.19818,-17857.76977,J,,,,,,,,,,,,,,
130,-20960.39307,-36965.47144,-49322.99099,-15092.38959,-30352.1714,-61995.98306,1218.9970873590812,-5746.365279,7480.078337201874,-56523.09138,-77533.70881,-73821.77696,13095.015358330651,-18278.60841,-31116.53401,-17982.60426,J,,,,,,,,,,,,,,
132,-21999.79389,-37994.03167,-48923.83354,-14519.87201,-30065.01854,-61647.07233,1571.9534840528352,-6809.794224,7587.053786164974,-57131.25999,-78135.79776,-74611.59821,12369.075401911188,-18373.73744,-31911.29499,-18380.95705,J,,,,,,,,,,,,,,
134,-21295.49042,-37300.05471,-48678.45609,-14310.97261,-29943.60387,-61427.46644,1865.5659992177486,-6076.724062,7065.073497900188,-56425.68248,-77403.39814,-73706.79959,13270.521255793723,-18959.68842,-30793.52895,-17563.4867,J,,,,,,,,,,,,,,
