,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
120,-17466.59189,-33490.78101,-63055.58986,-18442.35729,-34872.00706,-96015.87457,-9233.013896,742.9943374388621,11683.480344233554,-59815.77156,-97373.65364,-110459.1024,-15032.53162,-13770.88741,-20025.73252,-24389.79887,N,,,,,,,,,,,,,,
122,-15918.89005,-31950.14232,-63576.36316,-19191.40896,-35179.38825,-96489.35157,-9700.008893,2388.3733020273808,11194.781803462722,-59487.20091,-97061.73504,-109992.7333,-14605.74741,-13877.7511,-19531.69191,-24045.22437,N,,,,,,,,,,,,,,
124,-16761.90844,-32783.88474,-63565.47786,-19061.67943,-35240.02853,-96500.19217,-9728.373257,1439.8770260664257,12338.185291073954,-59997.33478,-97596.0982,-110699.0708,-15245.20847,-12756.76641,-20389.48481,-24816.896,N,,,,,,,,,,,,,,
126,-16918.32595,-32951.45577,-63102.95321,-18529.12677,-34827.28122,-96085.74612,-9233.7068,1358.6507867158398,10963.21773090574,-59571.46699,-97139.89909,-110138.3773,-14665.47128,-14463.74678,-19496.08558,-23940.55115,N,,,,,,,,,,,,,,
128,-15794.32378,-31817.01533,-63885.30897,-19511.50829,-35410.14766,-96812.28957,-9998.248219,2467.1632012323385,12109.906924951903,-59827.12624,-97439.61363,-110466.0538,-14977.8369,-12764.18719,-20057.98609,-24592.708,N,,,,,,,,,,,,,,
130,-17509.619,-33530.29889,-63152.66349,-18523.96351,-34884.25581,-96159.26101,-9306.908763,702.6494386970328,11666.44831495861,-59945.52343,-97532.0828,-110650.4781,-15113.28848,-13785.93013,-20077.43211,-24466.21948,N,,,,,,,,,,,,,,
132,-15941.04063,-31968.69427,-63629.4262,-19216.48761,-35174.13559,-96597.69047,-9719.879594,2369.955464596208,11161.187131546394,-59603.11706,-97203.22158,-110166.7193,-14665.00189,-13915.41379,-19561.35268,-24087.8715,N,,,,,,,,,,,,,,
134,-16760.65675,-32775.7487,-63625.29112,-19100.14678,-35247.69518,-96617.96351,-9755.441219,1440.927558055825,12334.96663987239,-60102.47738,-97726.02889,-110865.3454,-15280.32306,-12752.96661,-20395.63154,-24842.28758,N,,,,,,,,,,,,,,
136,-17002.8379,-33029.93274,-63136.32436,-18534.64765,-34825.33661,-96179.66815,-9243.474513,1265.421660592754,10924.906840909343,-59683.87391,-97270.34387,-110318.1747,-14717.55084,-14510.97602,-19515.55395,-23967.68617,N,,,,,,,,,,,,,,
138,-15801.14106,-31825.0396,-63874.40132,-19453.59492,-35387.59475,-96866.44785,-9951.466018,2451.561683602534,12043.298726475088,-59911.03469,-97539.66004,-110618.3586,-15002.93791,-12827.82261,-20037.73541,-24584.86254,N,,,,,,,,,,,,,,
140,-17473.99032,-33499.07351,-63094.72777,-18388.46724,-34845.43083,-96179.62345,-9209.410454,719.9273371609852,11704.69214972164,-59993.89261,-97601.2838,-110774.3291,-15069.83668,-13744.64646,-19971.86482,-24402.31584,N,,,,,,,,,,,,,,
142,-15956.7539,-31987.78266,-63560.49342,-19073.92819,-35123.86651,-96606.45236,-9621.93425,2341.0993625044066,11139.796512102666,-59640.62329,-97258.98919,-110272.8007,-14604.9204,-13954.35053,-19426.05757,-24001.79493,N,,,,,,,,,,,,,,
