,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
130,-25634.70163,-42333.75696,-59737.11577,-17470.81637,-36400.91108,-90310.36828,-1459.457154,-17065.10986,-1235.537378,-60833.35708,-105654.6844,-105240.5513,-21511.90001,-26847.19436,-51962.84377,-26200.6478,G,,,,,,,,,,,,,,
132,-25914.27725,-42632.62214,-60154.06521,-17899.85811,-36417.38432,-90711.38092,-1955.978806,-17346.49597,-1037.635033,-61466.26907,-106355.4786,-105948.1181,-22223.95953,-26530.20192,-52953.27192,-26494.64029,G,,,,,,,,,,,,,,
134,-25934.43852,-42643.48509,-59301.16735,-16842.48648,-36118.89912,-89931.26034,-1037.433867,-17359.48233,-1357.555551,-61075.35941,-105918.5914,-105739.5987,-21824.89149,-27011.47968,-52212.49041,-26026.4383,G,,,,,,,,,,,,,,
136,-25648.40325,-42350.14079,-60268.50614,-18101.51554,-36554.89225,-90823.18435,-2003.453911,-17083.70651,-1033.455257,-61124.28738,-106017.1626,-105524.8655,-21803.47852,-26520.72478,-52422.48504,-26488.20299,G,,,,,,,,,,,,,,
138,-26130.03863,-42846.26011,-59592.63409,-17156.70731,-36128.01863,-90210.90301,-1376.822755,-17550.0533,-1236.051468,-61523.48954,-106414.0849,-106283.6178,-22341.59676,-26808.97287,-52893.16808,-26237.50582,G,,,,,,,,,,,,,,
140,-25636.73563,-42332.59467,-59765.50248,-17478.70654,-36383.38731,-90366.98525,-1462.698157,-17062.13707,-1237.526684,-60888.52118,-105759.2235,-105406.0436,-21564.20309,-26840.98057,-51993.24214,-26192.15413,G,,,,,,,,,,,,,,
142,-25914.47841,-42630.65519,-60198.85811,-17937.99018,-36414.25507,-90783.88998,-1978.598771,-17344.10433,-1037.72444,-61522.10373,-106458.5425,-106102.9486,-22267.0537,-26523.5858,-52975.17663,-26491.5334,G,,,,,,,,,,,,,,
144,-25953.66102,-42660.71828,-59342.98746,-16880.95383,-36113.86998,-90000.05901,-1062.758394,-17374.5027,-1363.322301,-61136.13381,-106025.7904,-105899.436,-21879.60856,-27016.30765,-52253.34939,-26029.65695,G,,,,,,,,,,,,,,
146,-25641.40715,-42344.93284,-60273.46823,-18082.69537,-36543.20229,-90864.13275,-1977.972922,-17069.31198,-1026.70503,-61154.90927,-106097.7854,-105644.3802,-21816.48723,-26514.37688,-52420.51809,-26476.71419,G,,,,,,,,,,,,,,
148,-26137.05708,-42858.3077,-59621.06551,-17166.58678,-36137.8981,-90278.6735,-1385.85286,-17554.56836,-1232.363431,-61563.23094,-106509.4598,-106415.6048,-22353.53259,-26813.89026,-52885.81436,-26244.43486,G,,,,,,,,,,,,,,
150,-25649.56554,-42351.5713,-59764.72017,-17449.13518,-36389.35523,-90412.5828,-1441.575759,-17078.85618,-1227.446047,-60916.39381,-105847.647,-105533.5603,-21554.72595,-26844.48979,-51943.44246,-26174.4739,G,,,,,,,,,,,,,,
152,-25915.55129,-42633.31504,-60218.97468,-17945.83564,-36430.01305,-90844.12793,-1985.013722,-17345.11016,-1043.11121,-61555.92192,-106552.8445,-106226.6208,-22281.04589,-26542.7636,-52966.50415,-26515.44976,G,,,,,,,,,,,,,,
154,-25969.48605,-42677.5715,-59362.83581,-16896.98003,-36119.81554,-90054.95489,-1075.856516,-17388.62901,-1370.027825,-61184.41357,-106131.7153,-106047.561,-21915.75133,-27028.08702,-52273.44361,-26041.90571,G,,,,,,,,,,,,,,
156,-25657.47805,-42359.39441,-60294.9259,-18111.93146,-36553.48409,-90919.58742,-1998.469472,-17084.04178,-1034.349326,-61189.1745,-106185.2477,-105776.2779,-21833.04987,-26529.15138,-52422.82032,-26479.79873,G,,,,,,,,,,,,,,
158,-26131.93853,-42849.9258,-59630.27443,-17169.80543,-36134.76886,-90321.85707,-1383.863554,-17541.55964,-1233.12339,-61604.87224,-106600.8784,-106548.2624,-22381.36052,-26810.6269,-52912.68115,-26255.119,G,,,,,,,,,,,,,,
160,-25661.3002,-42355.57227,-59751.21972,-17422.33544,-36369.64099,-90435.94038,-1415.379514,-17078.63266,-1224.54032,-60944.60171,-105921.0948,-105656.3384,-21550.43442,-26843.39456,-51919.07906,-26154.53615,G,,,,,,,,,,,,,,
162,-25924.22377,-42637.65128,-60223.02034,-17940.18065,-36425.65446,-90888.5185,-1976.810631,-17346.2948,-1028.314355,-61572.19399,-106612.9037,-106327.5166,-22244.36667,-26525.08337,-52905.70741,-26492.1816,G,,,,,,,,,,,,,,
164,-25974.26933,-42682.22066,-59360.7571,-16885.33478,-36107.96912,-90093.89163,-1065.306492,-17393.38993,-1372.441813,-61229.31823,-106216.6743,-106188.6452,-21923.79796,-27034.2561,-52268.03449,-26045.28082,G,,,,,,,,,,,,,,
