,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
106,-31412.13583,-49236.44504,-72681.2345,-29103.15592,-49280.16505,-109491.9425,-17594.75679,-36820.22981,-19156.20496,-75898.61165,-120872.6908,-103418.9735,-25417.08504,-40924.81475,-58274.48467,-46899.52545,D
108,-31413.0299,-49249.87844,-73533.61828,-30183.12516,-49168.78631,-110220.9223,-18440.99384,-36827.27061,-18933.04514,-76376.20138,-121372.8558,-104047.7057,-26010.88148,-40556.77093,-59029.30308,-47602.66663,D
110,-31626.35495,-49469.86431,-72563.3067,-28965.55858,-49317.42541,-109427.0777,-17444.15074,-37023.42952,-19159.11068,-76309.2579,-121309.8462,-103948.9557,-25910.76802,-40939.41044,-58870.02455,-47153.41892,D
112,-31256.47828,-49084.69904,-73261.73166,-29840.42821,-49170.14976,-110012.8052,-18189.02262,-36687.90748,-19022.98856,-75926.37252,-120970.6585,-103518.327,-25438.65448,-40681.27014,-58350.97234,-47158.62687,D
114,-31611.71456,-49461.72827,-73090.51729,-29623.7057,-49225.51503,-109898.923,-17968.09798,-37012.38775,-19004.41426,-76597.68481,-121635.1088,-104346.6379,-26247.29589,-40700.44794,-59293.03131,-47579.9349,D
116,-31380.01637,-49211.32168,-72656.84875,-29062.92278,-49249.67727,-109537.2047,-17565.11838,-36790.50199,-19148.29244,-75899.93041,-120966.2775,-103486.9004,-25375.86842,-40914.28708,-58243.10282,-46891.92586,D
118,-31408.09016,-49252.31478,-73543.60951,-30189.89774,-49155.19645,-110295.7335,-18458.36114,-36824.00725,-18919.65645,-76383.08571,-121474.0421,-104121.0865,-25966.9156,-40547.04792,-58978.51991,-47600.07383,D
120,-31620.11881,-49468.43379,-72567.8441,-28964.70922,-49290.87154,-109494.6247,-17454.70076,-37007.31391,-19137.94358,-76336.25881,-121423.6389,-104041.4472,-25901.69321,-40928.34633,-58872.93027,-47172.12733,D
122,-31256.34417,-49088.29768,-73261.17286,-29830.6605,-49152.46953,-110073.1325,-18192.19657,-36671.94833,-19004.32485,-75950.06537,-121079.0644,-103608.0693,-25428.70795,-40676.06219,-58353.0734,-47168.5287,D
124,-31623.89626,-49483.2083,-73122.90497,-29657.97092,-49225.1127,-109984.8655,-18006.38652,-37015.11467,-18983.98477,-76627.6585,-121747.7839,-104446.1479,-26239.67394,-40691.23902,-59295.71352,-47585.23227,D
126,-31404.29037,-49247.15152,-72684.29669,-29098.23854,-49257.43333,-109610.7867,-17594.98031,-36806.57289,-19150.48291,-75937.14606,-121081.5678,-103596.2228,-25392.69929,-40921.61845,-58285.45937,-46909.62844,D
128,-31402.1446,-49253.00768,-73548.34807,-30188.33312,-49148.04389,-110349.0872,-18455.36601,-36804.00244,-18925.44555,-76404.16341,-121568.3441,-104211.097,-25966.93796,-40547.33849,-59010.50526,-47598.86683,D
130,-31613.72621,-49468.99259,-72583.53503,-28964.59746,-49288.12227,-109560.1376,-17456.93594,-36998.08264,-19136.11074,-76361.181,-121522.3442,-104142.0301,-25890.18206,-40914.15297,-58872.32678,-47156.57051,D
