,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
74,-24107.22811,-41140.44203,-51385.98995,-17719.27836,-33123.05011,-68642.25193,-2324.804941,-11151.21825,3662.1321633019643,-58791.88285,-94234.50759,-83146.27655,7687.949561,-22819.23119,-38705.5771,-26999.18622,H,,,,,,,,,,,,,,
76,-24957.57788,-41996.24562,-51060.88383,-17170.29717,-32988.49261,-68367.7278,-2106.182528,-12002.75266,3742.1067049630533,-59394.37412,-94829.30986,-83973.26874,6955.505246580273,-22823.09804,-39493.05141,-27637.97672,H,,,,,,,,,,,,,,
78,-24431.57428,-41469.07973,-50827.64337,-17022.90976,-32834.57849,-68151.54173,-1774.661455,-11471.09407,3350.5041421060732,-58776.05781,-94176.12483,-83194.80219,7731.8707384909085,-23392.39697,-38477.32109,-26699.71755,H,,,,,,,,,,,,,,
80,-24414.5646,-41453.2994,-51570.43655,-17870.24204,-33263.24025,-68830.923,-2584.040473,-11461.08049,3888.4435759119483,-59253.33461,-94700.65322,-83678.24807,7190.735005227924,-22528.12207,-39319.51246,-27569.44627,H,,,,,,,,,,,,,,
82,-24996.96165,-42037.79752,-50646.34837,-16730.97363,-32752.61465,-67996.91236,-1667.663654,-12030.42412,3382.064805276967,-59190.86149,-94579.9985,-83736.56377,7239.908843,-23432.22778,-39018.00978,-27118.63394,H,,,,,,,,,,,,,,
84,-24119.07454,-41155.12713,-51390.81793,-17744.737,-33127.72162,-68674.05846,-2335.265557,-11157.29793,3636.785285089646,-58900.28881,-94320.11477,-83225.31232,7653.818446852976,-22848.04259,-38717.08825,-26991.74309,H,,,,,,,,,,,,,,
86,-24985.20464,-42023.20183,-51098.74768,-17245.82371,-33012.18546,-68427.56342,-2157.099802,-12028.99361,3720.179643652397,-59503.58474,-94918.8286,-84044.61551,6919.630696729505,-22848.46727,-39520.90168,-27640.65893,H,,,,,,,,,,,,,,
88,-24434.32354,-41466.174,-50813.45002,-17031.31402,-32826.57657,-68167.38911,-1767.531248,-11472.63634,3326.520720305529,-58885.87193,-94262.2014,-83274.57556,7691.101156604428,-23420.15784,-38521.82341,-26701.14806,H,,,,,,,,,,,,,,
90,-24402.47231,-41434.30041,-51566.92732,-17890.20215,-33262.48029,-68862.64013,-2586.43211,-11452.94445,3886.6777880999794,-59334.56085,-94761.22645,-83723.93503,7201.866173966668,-22527.60798,-39305.185,-27532.87882,H,,,,,,,,,,,,,,
92,-24989.16089,-42028.56624,-50635.21721,-16735.35457,-32742.19873,-68026.46137,-1662.813325,-12029.91003,3384.367034955864,-59288.56096,-94657.08967,-83809.85514,7225.559023089293,-23418.83909,-39038.6628,-27110.00617,H,,,,,,,,,,,,,,
