,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
74,-27986.95451,-43911.67836,-59100.58279,-20073.90053,-42360.53435,-104237.9861,-3098.979962,-21477.32186,-4528.284613,-62384.09875,-106035.5358,-98479.88617,-12421.93728,-29961.66408,-51510.84679,-26308.36085,F
76,-27783.7995,-43699.31444,-59397.07868,-20599.81472,-42291.9145,-104500.6191,-3037.490313,-21292.42823,-4481.927095,-62208.79402,-105868.1882,-98271.14323,-12234.16027,-29865.79744,-51237.61907,-26417.25855,F
78,-27971.4871,-43894.48987,-59435.32252,-20512.95585,-42366.18934,-104566.0203,-3269.903752,-21479.46763,-4437.625937,-62432.37852,-106186.0748,-98509.52458,-12459.33175,-29823.01621,-51652.91448,-26423.96407,F
80,-27871.75362,-43786.86622,-59191.26382,-20176.40563,-42317.44019,-104359.7584,-2977.833507,-21377.87895,-4565.008529,-62257.23025,-105967.6312,-98476.22049,-12304.14358,-29975.16453,-51249.28668,-26322.86713,F
82,-27843.09868,-43760.40176,-59615.38817,-20816.42548,-42336.43917,-104762.3133,-3189.996265,-21339.21043,-4402.824271,-62327.54884,-106133.7046,-98443.54224,-12379.9607,-29776.1446,-51505.50473,-26476.11069,F
84,-27987.80387,-43912.93006,-59231.74283,-20102.71193,-42387.02117,-104462.2188,-3105.797244,-21475.77959,-4536.666517,-62378.35436,-106204.6938,-98652.46399,-12429.35806,-29944.94497,-51450.85471,-26299.01782,F
86,-27798.77517,-43713.88778,-59516.61581,-20621.78649,-42332.63938,-104724.4048,-3043.257063,-21290.99772,-4481.167135,-62207.38586,-106043.94,-98445.82211,-12274.14754,-29874.2464,-51197.90002,-26419.85135,F
88,-27970.10129,-43894.64633,-59543.90729,-20520.68955,-42390.21747,-104791.7729,-3265.612217,-21453.20433,-4435.748391,-62422.25318,-106359.0549,-98672.73702,-12507.72327,-29829.87819,-51599.20324,-26412.81055,F
90,-27885.49994,-43797.4833,-59296.51818,-20167.0626,-42312.90279,-104592.3507,-2983.332036,-21375.55437,-4549.809343,-62244.17683,-106139.6278,-98637.44362,-12342.07449,-29974.71749,-51143.40647,-26281.11408,F
92,-27866.3445,-43782.52998,-59743.03898,-20843.09111,-42295.66959,-105011.8259,-3226.250795,-21353.71671,-4414.357771,-62332.86856,-106315.849,-98620.00926,-12455.15197,-29773.66355,-51428.8606,-26462.31967,F
94,-27980.33839,-43901.46362,-59338.9865,-20099.31446,-42354.52173,-104692.9335,-3123.633936,-21461.65329,-4529.111627,-62394.13469,-106393.6107,-98837.98347,-12537.07111,-29952.83514,-51404.65366,-26282.92457,F
96,-27798.19403,-43711.27262,-59611.07428,-20601.78168,-42300.07288,-104945.8435,-3057.383365,-21283.97927,-4474.975702,-62209.1293,-106219.9153,-98617.12588,-12350.4564,-29857.81787,-51087.14713,-26367.32475,F
98,-27962.85933,-43883.3587,-59645.04893,-20513.22407,-42368.17865,-105017.1456,-3283.135984,-21444.5095,-4422.180882,-62431.4174,-106543.1662,-98840.39746,-12599.94657,-29818.83643,-51507.91872,-26394.52683,F
100,-27880.11317,-43800.18786,-59401.23611,-20157.40665,-42327.67729,-104814.974,-3007.98601,-21375.46496,-4550.748116,-62262.3041,-106333.8198,-98814.17886,-12446.92653,-29971.11886,-51061.84495,-26265.42315,F
102,-27841.53406,-43758.56891,-59835.86578,-20811.5975,-42332.77349,-105220.1665,-3225.602594,-21326.31347,-4397.16928,-62351.08523,-106514.5336,-98801.08074,-12571.20223,-29775.07171,-51359.81606,-26465.47126,F
104,-27976.73976,-43900.16721,-59448.10771,-20074.32521,-42349.33613,-104917.8591,-3132.865206,-21466.43656,-4512.23606,-62403.96946,-106589.1214,-99008.57198,-12615.79396,-29930.14812,-51281.83082,-26269.8488,F
106,-27795.71298,-43713.99954,-59738.54628,-20590.67286,-42311.98636,-105180.6486,-3083.624313,-21297.50208,-4472.494659,-62238.83477,-106425.4172,-98811.98839,-12463.35506,-29856.2309,-51013.49813,-26388.60361,F
108,-27970.12365,-43893.5064,-59802.2264,-20541.36491,-42380.22624,-105266.3228,-3326.721886,-21464.89429,-4454.367394,-62470.66706,-106757.1618,-99047.46402,-12733.76646,-29822.16684,-51483.46591,-26413.68227,F
110,-27899.40273,-43819.2539,-59552.57977,-20151.39403,-42331.34298,-105050.3826,-3029.689554,-21390.32887,-4552.312738,-62297.30693,-106544.1274,-99022.2736,-12576.74546,-29971.07416,-51052.45722,-26232.29787,F
112,-27840.99762,-43759.84296,-59997.58065,-20809.51879,-42339.03198,-105454.2339,-3240.466504,-21339.97039,-4405.953515,-62371.09004,-106704.4117,-98988.12014,-12670.30986,-29766.68981,-51317.95124,-26383.44036,F
114,-27988.42972,-43921.98252,-59634.72243,-20092.83246,-42374.61595,-105158.2074,-3168.53859,-21477.34421,-4525.825921,-62439.35227,-106791.6506,-99208.35188,-12747.15516,-29932.83033,-51306.32833,-26202.5924,F
116,-27798.88693,-43724.84013,-59914.94625,-20581.06161,-42317.79782,-105400.2321,-3098.689389,-21289.50015,-4481.055377,-62264.02518,-106619.3857,-99002.33585,-12588.54718,-29872.23475,-51037.79448,-26317.9721,F
118,-27971.95649,-43906.62687,-59986.49418,-20529.0044,-42336.1933,-105489.2144,-3333.583872,-21460.02161,-4430.808655,-62485.82154,-106941.3178,-99217.29257,-12828.02377,-29831.8675,-51471.03834,-26377.96418,F
120,-27875.77693,-43799.3832,-59730.87963,-20126.44948,-42288.7629,-105266.2111,-3042.139476,-21373.65447,-4550.099915,-62318.1164,-106732.329,-99197.15365,-12674.6908,-29960.81471,-51045.12585,-26239.51748,F
122,-27841.15408,-43758.94889,-60185.80469,-20801.71803,-42288.18176,-105679.316,-3266.640397,-21339.72452,-4396.029341,-62394.08998,-106894.5356,-99167.22467,-12771.54091,-29766.10866,-51306.28363,-26425.34988,F
124,-27978.43849,-43902.46944,-59827.08154,-20092.02779,-42320.99412,-105384.7647,-3205.463672,-21474.662,-4516.371133,-62471.44937,-106990.7376,-99396.68767,-12860.92554,-29925.02957,-51316.83365,-26286.97023,F
126,-27791.22028,-43702.46604,-60089.46867,-20554.50774,-42256.46463,-105614.9206,-3120.728209,-21291.24359,-4489.034949,-62294.06593,-106813.0412,-99191.11868,-12693.30981,-29856.34266,-51034.08409,-26470.83568,F
128,-27954.83505,-43879.78242,-60150.86891,-20496.70613,-42310.4888,-105699.9914,-3344.782096,-21447.59404,-4422.15853,-62516.24227,-107134.3252,-99408.37764,-12936.22857,-29804.48661,-51473.56409,-26514.75686,F
130,-27884.89644,-43807.16161,-59882.24565,-20078.30382,-42241.06428,-105473.2553,-3053.717679,-21384.15979,-4540.734534,-62341.36222,-106924.934,-99383.67896,-12758.24162,-29949.1024,-51013.65459,-26366.11776,F
132,-27831.09579,-43751.81869,-60319.37871,-20734.28282,-42234.35876,-105878.0007,-3255.732746,-21331.87906,-4398.890364,-62418.25222,-107087.9676,-99358.30973,-12855.20349,-29758.01733,-51278.16514,-26565.58473,F
134,-27989.86024,-43908.34795,-59960.87908,-20036.50606,-42290.75221,-105591.0937,-3207.654143,-21481.50164,-4527.412895,-62501.64658,-107192.3279,-99593.65125,-12951.96419,-29940.58638,-51298.66168,-26412.31882,F
136,-27804.63133,-43713.03841,-60212.73854,-20497.6449,-42236.12454,-105813.3147,-3122.181072,-21299.64784,-4486.710368,-62313.08726,-107004.4392,-99382.82959,-12781.10746,-29873.70996,-51011.75469,-26491.33223,F
138,-27948.93419,-43868.31598,-60274.18348,-20438.54689,-42301.74927,-105897.2902,-3340.445857,-21438.22866,-4429.400495,-62527.61931,-107318.5706,-99590.14202,-13023.02039,-29819.19406,-51456.08502,-26521.55179,F
140,-27877.76624,-43796.8798,-59995.63605,-20004.85599,-42247.45688,-105667.0225,-3049.984938,-21377.92365,-4541.695659,-62356.56141,-107109.2242,-99575.61339,-12856.38813,-29960.50179,-51006.85966,-26372.48801,F
142,-27811.94035,-43733.26674,-60423.80606,-20658.13043,-42239.20908,-106067.2752,-3242.254644,-21315.0482,-4400.276172,-62427.10351,-107261.9983,-99540.18587,-12951.96419,-29756.18449,-51269.64912,-26573.25138,F
144,-27967.6426,-43892.96995,-60057.2151,-19942.8299,-42267.10406,-105782.961,-3187.783442,-21465.60955,-4500.747264,-62499.81374,-107358.8484,-99763.99389,-13024.09327,-29916.29003,-51251.43245,-26446.20406,F
146,-27784.69357,-43698.33096,-60305.54298,-20406.36038,-42214.15278,-106009.6301,-3112.703933,-21290.66244,-4478.328464,-62327.21356,-107181.2415,-99570.67365,-12871.25204,-29868.39025,-50977.40006,-26569.38452,F
148,-27932.03627,-43855.91076,-60359.94713,-20349.20697,-42276.42474,-106104.4462,-3326.252499,-21425.9799,-4417.643478,-62538.61636,-107495.0823,-99773.00164,-13096.60233,-29793.82483,-51394.72948,-26582.19207,F
150,-27899.15686,-43818.76216,-60096.57652,-19961.85123,-42254.36357,-105898.2513,-3080.115089,-21398.66607,-4545.204883,-62390.24548,-107305.8301,-99777.87432,-12958.42385,-29961.61937,-50976.72951,-26460.88916,F
152,-27840.05884,-43760.08883,-60511.87194,-20631.42009,-42276.15652,-106296.3806,-3269.166144,-21338.31636,-4409.060408,-62460.85464,-107453.1951,-99741.46333,-13069.42261,-29768.58971,-51269.44795,-26651.72835,F
154,-27990.12846,-43913.95824,-60131.91463,-19940.95235,-42335.43334,-106009.3842,-3226.854292,-21482.79804,-4526.027086,-62546.30536,-107558.9189,-99972.11098,-13175.36988,-29936.29485,-51317.83948,-26482.92798,F
156,-27795.53417,-43714.98301,-60330.80045,-20368.42947,-42299.91642,-106212.1369,-3122.426942,-21295.08809,-4475.869772,-62348.15715,-107355.6074,-99752.30393,-12982.58608,-29864.47869,-51002.23285,-26555.79466,F
158,-27945.51437,-43875.06621,-60375.68276,-20350.57042,-42376.20293,-106315.5808,-3357.0085,-21437.49105,-4427.187673,-62566.0196,-107671.5493,-99953.44728,-13221.1239,-29801.7597,-51445.75852,-26592.1833,F
160,-27885.0082,-43812.99541,-60052.43183,-19911.51511,-42346.67627,-106072.6397,-3074.884781,-21381.76815,-4555.576093,-62412.57488,-107475.7257,-99955.77186,-13082.49838,-29964.68156,-51042.5554,-26462.34202,F
162,-27817.61769,-43739.03349,-60443.76617,-20582.62623,-42356.71221,-106471.1266,-3263.332339,-21326.11231,-4386.261628,-62462.44162,-107602.0801,-99900.29483,-13142.75868,-29749.70248,-51259.50143,-26633.22111,F
164,-27979.7349,-43909.86787,-60046.95565,-19892.31496,-42407.69653,-106185.0913,-3222.920385,-21483.31213,-4509.263278,-62551.82624,-107710.2626,-100136.1728,-13240.3017,-29912.95962,-51297.27588,-26467.52762,F
166,-27783.57599,-43704.90238,-60227.96008,-20323.01072,-42360.24378,-106380.6914,-3126.494959,-21296.04921,-4487.89501,-62361.72466,-107506.8617,-99923.76416,-13060.57132,-29868.18908,-51002.92575,-26560.55558,F
168,-27922.40267,-43848.33352,-60260.43716,-20299.98842,-42405.26019,-106479.4638,-3353.275758,-21429.69029,-4417.93405,-62570.26643,-107806.4421,-100109.6636,-13277.29383,-29790.36031,-51434.15796,-26595.53606,F
170,-27877.18509,-43795.31518,-59920.48948,-19848.97493,-42360.98139,-106230.5771,-3070.235618,-21385.43384,-4539.482837,-62416.26291,-107604.8741,-100110.6918,-13121.97156,-29951.51638,-51015.88977,-26470.411,F
172,-27811.22509,-43733.49026,-60303.57603,-20525.94221,-42371.48671,-106627.2758,-3254.659862,-21319.65266,-4390.664922,-62470.84587,-107731.7649,-100056.7123,-13191.37373,-29761.14658,-51259.65789,-26664.71471,F
174,-27988.56383,-43916.0146,-59909.24655,-19848.28202,-42430.04828,-106349.5778,-3232.285766,-21486.70959,-4506.111682,-62563.27034,-107841.445,-100291.3162,-13283.99936,-29912.11026,-51307.62473,-26509.99594,F
176,-27791.62261,-43715.4524,-60066.69224,-20252.04393,-42367.5975,-106529.3081,-3115.542604,-21286.68383,-4482.642351,-62365.59151,-107631.4503,-100077.343,-13096.2447,-29861.61767,-51011.50882,-26584.02492,F
