,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
158,-38189.36356,-56269.37673,-79965.46685,-36774.56519,-55534.58548,-122234.4261,-23588.71235,-41549.83658,-23533.16826,-84137.46466,-131790.6686,-113497.4198,-46054.02601,-46290.97686,-68287.01565,-57362.04175,C,,,,,,,,,,,,,,
160,-37977.64784,-56057.95158,-81031.55566,-38140.10032,-55358.67725,-123133.6591,-24701.96333,-41361.09845,-23297.71498,-84253.26905,-131942.2581,-113691.3659,-46200.85462,-45847.69706,-68575.30845,-57865.82772,C,,,,,,,,,,,,,,
162,-38381.09683,-56480.15368,-80234.80537,-37131.99194,-55545.02374,-122491.27,-23838.91777,-41722.39205,-23446.15292,-84652.58296,-132311.8219,-114149.2413,-46687.07212,-46161.73907,-69023.97502,-57854.76361,C,,,,,,,,,,,,,,
164,-37952.16685,-56023.86517,-80464.35779,-37404.77263,-55422.04445,-122680.701,-24123.29902,-41323.41341,-23434.3959,-83918.39521,-131634.9216,-113285.9723,-45782.07234,-46093.67801,-68044.7898,-57366.5121,C,,,,,,,,,,,,,,
166,-38236.39163,-56330.12877,-80894.76298,-37961.24166,-55431.58864,-123070.2696,-24521.29418,-41589.55563,-23277.97839,-84713.58087,-132421.5466,-114275.5958,-46745.05255,-45875.21206,-69147.75898,-58139.52483,C,,,,,,,,,,,,,,
168,-38211.31297,-56292.84606,-79982.99062,-36789.94319,-55544.19673,-122314.4454,-23598.92709,-41554.28458,-23530.32959,-84185.45385,-131906.2718,-113609.0891,-46091.01815,-46296.22952,-68312.34018,-57369.57429,C,,,,,,,,,,,,,,
170,-37990.61185,-56069.03804,-81043.15621,-38139.45212,-55372.55768,-123205.0059,-24699.92932,-41358.90798,-23283.52163,-84277.20777,-132039.7564,-113778.56,-46202.77687,-45851.80978,-68557.71763,-57852.86371,C,,,,,,,,,,,,,,
172,-38385.00838,-56483.39468,-80258.94526,-37143.14546,-55554.00915,-122573.4574,-23847.03146,-41722.21324,-23439.5368,-84691.22913,-132426.4863,-114256.1497,-46700.95255,-46159.61565,-69018.92352,-57860.4186,C,,,,,,,,,,,,,,
174,-37957.79949,-56029.4531,-80480.60751,-37417.71429,-55430.4487,-122748.9633,-24125.17656,-41330.16364,-23455.69711,-83962.89753,-131750.9048,-113397.0157,-45815.71171,-46120.52245,-68065.17459,-57380.79487,C,,,,,,,,,,,,,,
176,-38243.94652,-56341.72932,-80924.80372,-38000.80425,-55441.2446,-123144.6338,-24544.20472,-41596.39527,-23291.92588,-84744.0016,-132526.3763,-114372.1106,-46769.37124,-45884.89036,-69163.06992,-58143.70461,C,,,,,,,,,,,,,,
178,-38215.91743,-56303.86547,-79999.28504,-36816.45236,-55546.92364,-122374.1692,-23608.47129,-41561.81712,-23536.901,-84219.18264,-132013.2025,-113706.6992,-46126.69154,-46305.08081,-68349.46643,-57433.96967,C,,,,,,,,,,,,,,
180,-37991.90825,-56079.92334,-81056.63431,-38171.54922,-55381.36427,-123259.3654,-24712.37924,-41362.39485,-23303.48173,-84305.1698,-132139.3558,-113863.8319,-46243.07707,-45865.39964,-68605.21509,-57994.30555,C,,,,,,,,,,,,,,
182,-38390.19399,-56498.32565,-80271.6634,-37171.62158,-55562.34635,-122625.7828,-23858.87788,-41720.96154,-23441.99549,-84716.01721,-132524.2528,-114339.0077,-46742.92913,-46163.10253,-69065.19163,-58034.7175,C,,,,,,,,,,,,,,
184,-37968.95301,-56047.49096,-80470.54922,-37408.05833,-55437.06482,-122784.3014,-24111.92198,-41328.77783,-23439.98384,-83970.38537,-131832.7793,-113461.3888,-45822.5737,-46107.84901,-68057.15031,-57532.67497,C,,,,,,,,,,,,,,
186,-38249.69092,-56351.0947,-80931.59866,-37996.57977,-55440.26112,-123196.1323,-24540.06964,-41586.09111,-23272.83749,-84757.72557,-132610.9105,-114445.7372,-46772.23227,-45869.15474,-69145.18853,-58306.69353,C,,,,,,,,,,,,,,
188,-38250.89791,-56340.8129,-80017.30055,-36831.98682,-55566.77199,-122434.0495,-23621.72587,-41578.8715,-23542.26542,-84259.19226,-132121.3626,-113812.8252,-46159.95093,-46312.81451,-68359.23414,-57567.38723,C,,,,,,,,,,,,,,
190,-37980.10653,-56068.76982,-81042.57507,-38132.1878,-55364.24284,-123296.4692,-24685.40069,-41332.93525,-23297.62558,-84319.85489,-132223.8901,-113945.4605,-46250.98959,-45865.66786,-68591.15584,-58023.36282,C,,,,,,,,,,,,,,
192,-38398.39708,-56506.97577,-80296.45148,-37171.50982,-55561.49698,-122703.4775,-23872.04306,-41722.21324,-23409.67487,-84736.78198,-132615.3585,-114426.8724,-46719.81743,-46131.29599,-68989.28511,-58013.88568,C,,,,,,,,,,,,,,
194,-37992.10942,-56074.246,-80491.47046,-37427.32554,-55465.25037,-122858.3527,-24131.50211,-41347.6427,-23469.82342,-84023.9625,-131950.193,-113577.7743,-45866.22666,-46134.49229,-68079.18913,-57562.91688,C,,,,,,,,,,,,,,
196,-38239.05149,-56344.97033,-80938.5724,-38006.79451,-55448.17364,-123256.1914,-24544.94232,-41580.8608,-23296.01625,-84792.43783,-132705.5702,-114534.496,-46805.40226,-45875.1003,-69172.14473,-58312.16971,C,,,,,,,,,,,,,,
198,-38227.13801,-56323.4456,-79994.56882,-36789.87614,-55558.81477,-122474.685,-23588.7347,-41563.02411,-23530.01666,-84275.55374,-132200.1302,-113880.9534,-46158.56512,-46285.32187,-68335.87656,-57534.23959,C,,,,,,,,,,,,,,
200,-37989.24839,-56079.14103,-81037.47887,-38117.59211,-55375.9328,-123350.7393,-24675.38711,-41343.90996,-23300.86658,-84334.0259,-132297.9638,-114005.922,-46234.18107,-45847.92058,-68544.03836,-57999.15588,C,,,,,,,,,,,,,,
202,-38407.18131,-56514.79888,-80283.62158,-37154.67896,-55559.7759,-122744.627,-23854.34048,-41721.27446,-23420.51547,-84760.89952,-132697.1659,-114500.2531,-46733.89903,-46128.45732,-68998.29286,-58023.0946,C,,,,,,,,,,,,,,
204,-37981.35823,-56060.94671,-80464.71542,-37372.04967,-55438.94237,-122886.4488,-24090.66547,-41328.01787,-23442.66605,-84018.08399,-132005.4241,-113618.1415,-45823.93716,-46107.08906,-68017.38656,-57524.18131,C,,,,,,,,,,,,,,
206,-38251.43436,-56354.02278,-80948.31776,-37995.57394,-55444.03856,-123316.7646,-24546.66341,-41582.09015,-23276.68199,-84800.4621,-132780.0686,-114594.6893,-46773.43926,-45862.98565,-69122.43445,-58307.02881,C,,,,,,,,,,,,,,
208,-38237.50922,-56326.61954,-79999.10623,-36781.06955,-55560.49115,-122528.6421,-23586.34306,-41561.68301,-23531.40247,-84299.58186,-132287.7714,-113958.3127,-46155.1006,-46297.05653,-68332.36734,-57555.16083,C,,,,,,,,,,,,,,
210,-37989.78484,-56074.00013,-81049.05707,-38122.35303,-55375.19519,-123408.8762,-24686.40652,-41339.10434,-23294.60809,-84352.84607,-132379.2124,-114075.6818,-46222.58052,-45857.66594,-68534.82944,-58010.71173,C,,,,,,,,,,,,,,
