,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
174,-37721.31803,-54701.44656,-83056.40019,-39762.85932,-56182.67431,-118879.6975,-26772.15955,-42487.60402,-24803.70847,-84414.67099,-135120.5421,-111242.1064,-58205.7754,-45326.81201,-67792.95269,-57069.65859,B
176,-37382.66675,-54341.35995,-83013.08251,-39712.54554,-56119.86591,-118833.34,-26776.69695,-42174.0314,-24904.09015,-83683.43367,-134428.8673,-110365.5827,-57306.27415,-45409.42406,-66771.07564,-56350.20064,B
178,-37532.4905,-54510.67442,-83660.0761,-40534.6874,-56067.00403,-119400.6496,-27395.52735,-42311.56168,-24700.19754,-84361.31738,-135105.0076,-111217.9665,-58141.04475,-45072.71738,-67777.39588,-57189.93332,B
180,-37656.54268,-54630.70329,-82706.01424,-39294.88084,-56236.89964,-118612.8177,-26424.07583,-42421.17464,-24953.3534,-84059.88175,-134798.2299,-110815.5904,-57743.11665,-45520.8028,-67189.05326,-56534.11079,B
182,-37326.78739,-54294.71186,-83638.64078,-40508.28999,-56027.91083,-119390.3007,-27394.00743,-42118.73318,-24769.28678,-83939.24939,-134714.5897,-110715.7005,-57625.3453,-45151.03789,-67180.22432,-56756.22007,B
184,-37762.91463,-54753.57083,-83129.98213,-39831.45682,-56212.78211,-118994.3619,-26821.35574,-42511.87802,-24814.54907,-84500.85932,-135249.8693,-111377.0439,-58290.60027,-45326.90142,-67832.18,-57070.03857,B
186,-37396.63659,-54363.04115,-83040.21752,-39721.26272,-56120.89409,-118911.2805,-26770.99726,-42169.73986,-24913.36613,-83759.4296,-134546.5716,-110493.6359,-57393.78123,-45426.83606,-66817.29905,-56350.64767,B
188,-37567.40392,-54552.0475,-83730.68526,-40601.07209,-56087.0312,-119512.9895,-27438.91209,-42330.3595,-24684.3278,-84430.51838,-135219.1133,-111345.2597,-58207.83177,-45086.21783,-67790.65046,-57187.65344,B
190,-37674.93816,-54654.39614,-82754.04814,-39335.04693,-56238.28545,-118704.1245,-26438.93974,-42417.68776,-24954.87332,-84149.40049,-134930.7534,-110970.8456,-57858.83163,-45550.88825,-67270.9724,-56576.73557,B
192,-37336.42099,-54307.51941,-83689.15572,-40534.6427,-56019.8195,-119493.6776,-27411.06181,-42112.16177,-24738.26256,-84002.7954,-134820.2911,-110846.8605,-57683.05751,-45144.37707,-67173.69761,-56746.83234,B
194,-37776.72801,-54773.62034,-83205.66514,-39896.83567,-56213.2962,-119116.8718,-26865.16516,-42514.02378,-24813.40913,-84603.31972,-135390.1265,-111554.3156,-58406.58348,-45335.32802,-67898.85526,-57105.6896,B
196,-37406.60547,-54380.29669,-83103.92,-39758.23251,-56121.6764,-119022.2122,-26794.24307,-42172.71264,-24902.90551,-83856.88321,-134677.9105,-110661.5645,-57492.39713,-45434.94975,-66849.68672,-56350.51356,B
198,-37551.55653,-54549.83467,-83791.83963,-40636.03021,-56071.40733,-119620.7025,-27456.59232,-42316.16614,-24695.34721,-84539.23727,-135359.1469,-111520.408,-58335.50493,-45096.16436,-67855.04584,-57206.07128,B
200,-37666.89154,-54660.31935,-82803.71372,-39347.80977,-56223.37684,-118804.8191,-26440.16909,-42418.51478,-24947.36313,-84248.53048,-135066.4508,-111136.7626,-57964.01894,-45540.49469,-67289.99374,-56560.82112,B
202,-37337.27036,-54317.84592,-83725.41025,-40532.78751,-56013.00222,-119579.2847,-27398.43308,-42108.0714,-24755.16048,-84088.69315,-134943.6057,-110994.4491,-57778.4324,-45148.10981,-67190.99786,-56727.49808,B
204,-37791.3684,-54798.49783,-83253.45317,-39910.69375,-56212.71506,-119214.7501,-26865.25456,-42519.74583,-24814.57142,-84684.27774,-135512.994,-111697.0315,-58485.44043,-45331.99761,-67895.5472,-57089.52929,B
206,-37431.14769,-54414.91955,-83128.73043,-39746.81076,-56134.14867,-119103.8631,-26776.38403,-42177.67473,-24920.094,-83934.80139,-134800.7557,-110798.8043,-57578.29488,-45447.82435,-66868.17162,-56352.12289,B
208,-37591.83438,-54597.06391,-83833.57034,-40650.42474,-56096.17306,-119718.1114,-27459.74391,-42325.01743,-24699.63875,-84601.241,-135467.4858,-111640.9956,-58396.03345,-45108.43546,-67853.41416,-57208.46292,B
210,-37715.39482,-54714.79055,-82832.56982,-39344.88169,-56255.47394,-118894.2038,-26428.23326,-42426.06967,-24943.27276,-84317.15033,-135177.7849,-111261.8206,-58030.67184,-45558.10786,-67297.43687,-56578.27784,B
212,-37366.19352,-54359.04018,-83758.87081,-40537.36961,-56038.88554,-119671.7539,-27395.84027,-42111.71473,-24749.77371,-84148.8864,-135051.9446,-111110.544,-57834.73645,-45173.41199,-67181.31956,-56745.40183,B
214,-37813.07194,-54831.06432,-83304.77277,-39934.81129,-56227.71308,-119321.9491,-26879.98436,-42523.52327,-24798.56757,-84753.97047,-135631.123,-111821.3295,-58554.75319,-45341.34064,-67899.347,-57120.70997,B
216,-37432.98053,-54426.02836,-83153.9432,-39735.34432,-56132.02526,-119191.2808,-26763.01769,-42167.14706,-24910.90744,-84000.51552,-134914.9507,-110915.9274,-57643.69609,-45467.53859,-66869.37861,-56371.88183,B
218,-37594.89657,-54605.71404,-83892.51189,-40673.29057,-56097.33535,-119835.1005,-27483.70498,-42326.26913,-24672.92841,-84660.29431,-135578.5964,-111749.5134,-58438.65823,-45101.28291,-67818.7019,-57203.63494,B
220,-37729.38701,-54736.85172,-82894.95354,-39393.0497,-56264.97343,-119007.0577,-26466.81237,-42443.1464,-24966.00449,-84409.17246,-135318.9585,-111403.1507,-58140.68712,-45585.73462,-67363.01689,-56630.53621,B
222,-37362.61724,-54361.7671,-83796.5782,-40551.07123,-56031.97885,-119761.675,-27407.0832,-42109.30075,-24763.85531,-84205.79394,-135161.2222,-111212.6245,-57909.41362,-45191.53925,-67215.02599,-56755.84009,B
224,-37802.83484,-54823.21886,-83338.21098,-39944.10961,-56207.28358,-119403.2424,-26884.70058,-42516.41542,-24809.02819,-84810.76626,-135740.49,-111923.8793,-58631.24086,-45349.54373,-67937.07674,-57133.33871,B
226,-37436.57916,-54428.86703,-83174.73032,-39732.4833,-56120.67057,-119260.4595,-26757.80973,-42177.94295,-24913.20967,-84043.69909,-135010.9291,-111000.9758,-57699.66485,-45476.30048,-66874.3407,-56368.75258,B
