,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
94,-38378.30286,-56393.87594,-83339.66384,-43178.58585,-57109.75762,-132923.0527,-29942.26276,-44758.56361,-26539.90257,-84440.46491,-135946.0367,-126097.2099,-75996.73581,-46177.96644,-69536.70168,-59986.56124,A
96,-37764.68042,-55752.55969,-83645.21219,-43574.63641,-56892.16338,-133187.5632,-30341.30846,-44198.83122,-26547.05513,-83485.93366,-135068.3507,-124927.0961,-74809.38879,-46097.47781,-68323.80662,-59317.70764,A
98,-38171.07983,-56195.34775,-84147.50059,-44150.28324,-56943.5724,-133661.979,-30820.57456,-44575.10049,-26323.94002,-84521.19941,-136088.6408,-126277.1414,-76094.68116,-45784.03929,-69759.30271,-60367.2785,A
100,-38124.38704,-56134.90863,-83001.52665,-42815.05708,-57089.68575,-132707.2019,-29638.56961,-44529.27941,-26669.20741,-83808.80461,-135389.2994,-125350.4381,-75186.01569,-46371.37608,-68582.30455,-59314.51134,A
102,-37789.49085,-55801.21944,-84308.92489,-44376.32643,-56807.91966,-133846.4256,-31055.89373,-44228.13436,-26340.3909,-83939.3388,-135582.7985,-125591.3452,-75356.20187,-45731.98208,-68993.21902,-59959.87325,A
104,-38361.24848,-56398.94979,-83303.8787,-43172.68499,-57101.68864,-133037.9406,-29938.97706,-44754.45089,-26527.83263,-84466.70585,-136066.982,-126233.1308,-75984.88939,-46160.37561,-69466.3831,-59979.87807,A
106,-37742.35102,-55753.81139,-83592.97616,-43550.76475,-56886.5531,-133289.3083,-30326.15397,-44189.89053,-26548.53035,-83515.95205,-135196.2921,-125064.8052,-74799.71049,-46097.16488,-68265.49092,-59324.61433,A
108,-38164.62018,-56213.74324,-84133.59781,-44185.95662,-56951.17199,-133796.6482,-30853.83396,-44584.06354,-26334.6018,-84562.32662,-136227.6463,-126425.0206,-76094.99408,-45786.58739,-69727.04914,-60403.1307,A
110,-38110.52896,-56149.14669,-82967.75317,-42827.73052,-57091.09391,-132813.4397,-29645.14102,-44524.87612,-26689.77102,-83865.33217,-135538.0503,-125513.8517,-75224.28187,-46386.61997,-68614.49106,-59381.07483,A
112,-37773.17408,-55817.42445,-84274.05617,-44382.20494,-56811.92062,-133945.0415,-31053.77031,-44215.46092,-26343.05076,-83968.64193,-135703.1179,-125722.7064,-75353.67612,-45748.47767,-68978.44451,-60000.17345,A
