,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
72,-28374.91374,-42387.73643,-58534.94955,-24032.84151,-44619.60281,-96868.28069,-4660.450478,-27136.53769,-8062.117763,-63998.09587,-107861.3827,-95949.98162,-21800.88571,-33554.88581,-53342.90753,-26817.13126,E,,,,,,,,,,,,,,
74,-28183.38164,-42191.01872,-58894.11973,-24726.79612,-44589.69618,-97171.37035,-4677.77308,-26958.64015,-7997.431814,-63762.6873,-107639.4969,-95603.79781,-21536.41987,-33458.72861,-53055.35234,-26949.29712,E,,,,,,,,,,,,,,
76,-28376.90304,-42389.90455,-58863.52019,-24541.45545,-44627.7165,-97181.16041,-4942.574196,-27133.74372,-7976.398823,-64096.17532,-108022.5835,-95985.54325,-21888.34809,-33438.99202,-53609.00505,-26902.44787,E,,,,,,,,,,,,,,
78,-28276.52136,-42283.26437,-58553.07681,-24158.21244,-44599.06156,-96912.71596,-4498.757958,-27032.24445,-8086.972903,-63815.72799,-107710.8884,-95805.11997,-21585.39254,-33585.44065,-53053.38538,-26877.01158,E,,,,,,,,,,,,,,
80,-28234.79065,-42243.61238,-59060.372,-24934.44382,-44609.45512,-97367.81983,-4917.272021,-26997.17456,-7932.723514,-63958.89091,-107915.4963,-95815.06649,-21720.39708,-33378.97758,-53430.34755,-26971.47005,E,,,,,,,,,,,,,,
82,-28384.97202,-42396.47596,-58542.97382,-24050.32057,-44620.09455,-96945.93065,-4676.342568,-27139.46577,-8060.597844,-64023.62156,-107969.811,-96073.22914,-21774.51065,-33562.30659,-53357.70438,-26827.61423,E,,,,,,,,,,,,,,
84,-28183.22518,-42189.34234,-58884.15085,-24717.83307,-44583.90708,-97234.53638,-4672.855696,-26956.51674,-7998.594105,-63782.02156,-107742.7844,-95722.15029,-21504.94862,-33460.80732,-53060.0462,-26954.28156,E,,,,,,,,,,,,,,
86,-28365.77187,-42378.99689,-58862.62612,-24547.84805,-44615.33363,-97248.81914,-4941.076629,-27125.38417,-7974.70009,-64115.80016,-108125.7815,-96099.78302,-21862.66593,-33439.90844,-53623.109,-26916.08243,E,,,,,,,,,,,,,,
88,-28274.04031,-42284.06904,-58546.37129,-24152.95978,-44593.42892,-96975.54671,-4499.2944,-27038.16766,-8082.346092,-63830.43543,-107808.9902,-95920.45497,-21547.43928,-33579.98682,-53051.0161,-26873.65882,E,,,,,,,,,,,,,,
90,-28228.331,-42237.86798,-59046.78214,-24920.22811,-44598.10044,-97425.7332,-4904.017437,-26996.23579,-7923.693409,-63963.22715,-108004.4786,-95922.31016,-21673.61488,-33372.02619,-53415.90833,-26970.68774,E,,,,,,,,,,,,,,
92,-28377.99828,-42393.45847,-58524.33247,-24026.62772,-44611.80205,-97001.96648,-4661.925693,-27134.59309,-8060.173161,-64039.31249,-108070.0586,-96188.11711,-21739.12784,-33557.9033,-53362.19708,-26829.2012,E,,,,,,,,,,,,,,
94,-28170.50703,-42178.47939,-58850.69029,-24669.03921,-44575.86045,-97280.2457,-4643.82078,-26942.32338,-7998.66116,-63788.41416,-107832.5043,-95829.75159,-21454.90306,-33464.45065,-53036.82274,-26948.53716,E,,,,,,,,,,,,,,
96,-28364.09549,-42378.75103,-58847.04695,-24522.2553,-44613.79136,-97317.57311,-4931.823007,-27121.78554,-7954.225892,-64115.44253,-108210.1146,-96199.04711,-21783.31724,-33417.82491,-53556.27728,-26882.57717,E,,,,,,,,,,,,,,
98,-28267.11127,-42280.53746,-58517.694,-24117.59932,-44589.3609,-97030.91199,-4486.978589,-27031.0151,-8087.732862,-63857.45869,-107911.0036,-96044.55185,-21513.79991,-33589.41926,-53039.25908,-26874.15056,E,,,,,,,,,,,,,,
100,-28217.37864,-42233.17411,-59024.02807,-24895.57414,-44593.27246,-97487.37931,-4890.114652,-26981.97537,-7915.579726,-63980.54975,-108095.0031,-96027.60923,-21618.45077,-33378.84347,-53374.75877,-26966.88795,E,,,,,,,,,,,,,,
102,-28396.99726,-42418.49243,-58530.5686,-24048.75595,-44628.31999,-97086.23255,-4686.49026,-27149.21113,-8061.000176,-64074.31532,-108180.6997,-96310.78348,-21711.52344,-33566.64283,-53354.59749,-26838.16425,E,,,,,,,,,,,,,,
104,-28175.35736,-42190.28112,-58836.38517,-24669.15097,-44581.35898,-97342.09297,-4646.726507,-26945.87731,-8004.316152,-63818.74547,-107937.4233,-95948.93109,-21436.37346,-33476.5206,-53047.55158,-26958.50604,E,,,,,,,,,,,,,,
106,-28359.66985,-42381.23207,-58841.2355,-24538.81795,-44611.1315,-97379.77801,-4934.706382,-27117.4493,-7960.35027,-64143.98571,-108311.4574,-96310.51526,-21762.2172,-33428.35259,-53573.84575,-26901.19617,E,,,,,,,,,,,,,,
108,-28270.0617,-42290.26047,-58503.50064,-24118.15812,-44583.61651,-97088.1548,-4490.599572,-27036.55833,-8085.385929,-63884.54901,-108014.671,-96160.66917,-21485.4579,-33585.95474,-53042.1201,-26876.31868,E,,,,,,,,,,,,,,
110,-28222.29603,-42240.50549,-59020.18357,-24920.18341,-44590.5679,-97547.5055,-4898.138928,-26993.1736,-7920.720627,-64004.01908,-108194.6919,-96144.30769,-21598.22245,-33368.06993,-53384.25826,-26964.47396,E,,,,,,,,,,,,,,
112,-28376.74658,-42399.78402,-58510.02735,-24040.91049,-44603.73308,-97129.0585,-4675.716719,-27133.31904,-8059.636719,-64097.60584,-108277.9745,-96423.63744,-21696.9948,-33561.43487,-53385.66642,-26835.6385,E,,,,,,,,,,,,,,
114,-28176.07262,-42195.8914,-58820.47073,-24662.24428,-44575.43577,-97392.94319,-4644.84896,-26946.14553,-7996.560096,-63832.24593,-108021.3094,-96055.99595,-21395.7827,-33469.18922,-53028.35143,-26946.27964,E,,,,,,,,,,,,,,
116,-28374.53376,-42398.50997,-58850.24325,-24572.99376,-44621.4133,-97453.35996,-4957.438106,-27127.39582,-7954.44941,-64161.30831,-108399.9927,-96419.27885,-21733.69637,-33418.49547,-53568.36958,-26899.36333,E,,,,,,,,,,,,,,
118,-28279.91882,-42297.34597,-58497.97976,-24123.23196,-44584.26471,-97147.65515,-4498.668551,-27034.90431,-8090.929161,-63909.76178,-108106.2237,-96277.85936,-21478.26063,-33593.82255,-53071.69146,-26882.80068,E,,,,,,,,,,,,,,
120,-28208.77322,-42226.24507,-59008.18068,-24924.07261,-44582.65538,-97602.22257,-4888.728844,-26977.54973,-7931.449465,-64024.58269,-108277.1028,-96253.89829,-21584.8114,-33390.89106,-53413.82961,-26998.56037,E,,,,,,,,,,,,,,
122,-28355.08774,-42379.131,-58489.50845,-24011.78616,-44582.99066,-97187.30714,-4655.197818,-27120.66795,-8025.371495,-64101.49504,-108346.5497,-96515.99485,-21624.15047,-33542.34648,-53332.33515,-26821.95924,E,,,,,,,,,,,,,,
124,-28163.91327,-42181.02749,-58800.42121,-24637.12092,-44565.04221,-97448.33081,-4624.195948,-26940.57994,-8007.75832,-63855.91642,-108107.2742,-96165.98888,-21353.69436,-33490.66925,-53006.69259,-26969.63721,E,,,,,,,,,,,,,,
126,-28342.92839,-42367.39634,-58835.5358,-24544.71881,-44598.9498,-97512.83795,-4928.604356,-27103.54651,-7950.135523,-64181.60369,-108481.7554,-96518.98998,-21677.50408,-33411.23115,-53533.21028,-26898.75983,E,,,,,,,,,,,,,,
128,-28269.65937,-42291.02043,-58491.14013,-24100.52259,-44574.94403,-97211.80465,-4490.71133,-27033.83142,-8087.5764,-63942.37297,-108204.929,-96398.06704,-21427.41042,-33588.25697,-53033.60409,-26875.96105,E,,,,,,,,,,,,,,
130,-28214.40586,-42238.53853,-59023.89396,-24931.98513,-44588.84681,-97684.6111,-4900.172937,-26988.83736,-7915.199747,-64050.57777,-108369.8178,-96367.15458,-21523.20999,-33371.40034,-53356.36328,-26973.32525,E,,,,,,,,,,,,,,
132,-28382.20041,-42408.38944,-58538.05644,-24087.31271,-44605.09653,-97281.81032,-4711.837138,-27143.77965,-8056.641585,-64169.82432,-108474.8263,-96670.73598,-21659.17565,-33560.13847,-53413.06966,-26855.53156,E,,,,,,,,,,,,,,
134,-28159.68879,-42181.47453,-58810.59126,-24655.18113,-44559.02959,-97504.32193,-4635.125951,-26931.43808,-8014.217974,-63897.46832,-108204.3479,-96297.99829,-21371.82163,-33497.59829,-53071.89263,-26968.51962,E,,,,,,,,,,,,,,
136,-28343.75541,-42373.14074,-58851.38319,-24570.78094,-44591.52902,-97576.40631,-4939.064972,-27099.41144,-7939.853721,-64209.96806,-108567.8543,-96636.4931,-21670.26212,-33404.48092,-53559.33947,-26894.71416,E,,,,,,,,,,,,,,
138,-28288.30073,-42313.97567,-58501.48898,-24116.12411,-44584.1753,-97269.98624,-4498.556793,-27045.23081,-8086.592923,-63973.26308,-108292.7714,-96521.35927,-21422.51538,-33589.24044,-53056.53698,-26878.79972,E,,,,,,,,,,,,,,
140,-28207.94621,-42234.91755,-59014.39446,-24916.38361,-44574.09466,-97723.16786,-4874.58019,-26968.38551,-7927.470854,-64075.79053,-108451.7817,-96482.44488,-21522.45003,-33376.31772,-53388.66155,-26983.67411,E,,,,,,,,,,,,,,
142,-28399.59006,-42428.64012,-58542.81736,-24085.3234,-44611.28796,-97341.60123,-4710.384275,-27152.7427,-8046.873873,-64186.09639,-108555.8291,-96778.33727,-21620.39538,-33549.02965,-53389.48856,-26837.62781,E,,,,,,,,,,,,,,
144,-28184.81215,-42209.74949,-58810.61361,-24662.75837,-44576.26278,-97559.15076,-4634.835379,-26952.31461,-8022.376361,-63918.68012,-108287.7199,-96411.63455,-21348.93344,-33501.24162,-53070.01508,-26968.07259,E,,,,,,,,,,,,,,
146,-28332.91481,-42364.75883,-58844.76708,-24571.22798,-44587.23749,-97621.95916,-4926.771513,-27086.58154,-7949.621433,-64227.42477,-108647.5383,-96739.46759,-21656.5158,-33415.12035,-53583.18878,-26903.4984,E,,,,,,,,,,,,,,
148,-28292.92754,-42321.48586,-58497.9127,-24118.71691,-44584.01884,-97318.71305,-4503.228307,-27054.99852,-8082.390795,-63989.02106,-108370.399,-96627.32889,-21392.31818,-33591.54267,-53047.2163,-26867.15446,E,,,,,,,,,,,,,,
150,-28215.36699,-42243.45592,-59020.89882,-24952.03465,-44579.86141,-97778.98017,-4885.86782,-26984.81405,-7932.656459,-64084.41831,-108521.5415,-96575.65165,-21497.59489,-33383.71615,-53389.51092,-26981.99773,E,,,,,,,,,,,,,,
152,-28375.56194,-42409.97641,-58521.40439,-24072.51585,-44594.56886,-97372.35723,-4688.680731,-27130.50272,-8048.729068,-64194.21008,-108625.79,-96867.96777,-21608.66071,-33545.811,-53418.12115,-26835.01265,E,,,,,,,,,,,,,,
154,-28163.28742,-42193.23155,-58775.54372,-24607.77308,-44555.3192,-97582.93302,-4595.988047,-26932.66743,-8010.775806,-63908.53243,-108341.7217,-96485.59648,-21291.17653,-33482.55557,-53022.47292,-26943.77624,E,,,,,,,,,,,,,,
156,-28342.28019,-42378.23693,-58851.24908,-24571.63031,-44588.13156,-97681.4148,-4931.532434,-27099.94788,-7939.093761,-64229.10115,-108714.9064,-96819.95622,-21596.47901,-33403.31863,-53529.03051,-26894.06596,E,,,,,,,,,,,,,,
158,-28283.15983,-42314.06508,-58471.76116,-24060.02123,-44567.92558,-97351.05602,-4478.842554,-27038.68175,-8085.542391,-64001.96272,-108451.2899,-96718.41225,-21363.57383,-33595.40952,-53038.81205,-26879.53733,E,,,,,,,,,,,,,,
160,-28219.56911,-42250.63083,-59012.82984,-24918.97642,-44581.35898,-97823.54955,-4879.363463,-26981.39423,-7928.677848,-64095.41537,-108596.4869,-96667.02559,-21452.04204,-33378.44114,-53340.11356,-26980.70133,E,,,,,,,,,,,,,,
162,-28383.80973,-42421.55462,-58527.52877,-24058.76953,-44589.15974,-97426.13553,-4704.192842,-27134.05664,-8039.27428,-64215.82421,-108709.0056,-96970.45052,-21570.66275,-33544.53695,-53382.76069,-26834.49856,E,,,,,,,,,,,,,,
164,-28179.40303,-42210.93413,-58787.43485,-24616.44556,-44564.81869,-97635.45962,-4628.0628,-26946.14553,-8017.23546,-63940.27191,-108433.2074,-96597.42225,-21273.07162,-33494.46905,-53015.83445,-26960.58476,E,,,,,,,,,,,,,,
166,-28345.6553,-42383.33313,-58871.43271,-24609.40476,-44593.33951,-97735.61778,-4965.797659,-27100.90901,-7952.616567,-64261.46647,-108805.0287,-96925.94819,-21600.09999,-33409.73358,-53567.16258,-26907.85699,E,,,,,,,,,,,,,,
168,-28294.49216,-42331.43238,-58488.14499,-24101.08138,-44574.04996,-97394.99955,-4512.169005,-27053.16568,-8099.579287,-64033.41163,-108536.0031,-96823.39839,-21368.46886,-33602.07034,-53085.63895,-26874.97757,E,,,,,,,,,,,,,,
170,-28200.23485,-42237.37624,-58996.82599,-24905.67713,-44560.25893,-97846.0354,-4864.07487,-26964.94335,-7913.18809,-64087.72637,-108645.1466,-96724.2684,-21403.5611,-33368.22639,-53324.26617,-26953.76747,E,,,,,,,,,,,,,,
