,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
130,-15859.76969,-27961.71939,-49508.62223,-16386.28738,-28433.83294,-76910.92216,871.5168680568777,-3468.275484,9981.864390595483,-56698.01613,-75393.21636,-85590.17159,2784.446213775422,-16004.40782,-30778.41917,-15014.76199,K,,,,,,,,,,,,,,
132,-15793.9438,-27890.48438,-49369.14734,-16159.48423,-28657.41744,-76813.62502,906.5644033627991,-3411.099721,9833.560566134522,-56495.53168,-75311.61014,-85174.80912,3196.4112158311864,-16159.05954,-30697.99759,-14950.94776,K,,,,,,,,,,,,,,
134,-15758.38217,-27859.63897,-49457.54849,-16242.52096,-28789.91858,-76891.00675,789.0836345057053,-3370.97834,9852.872473343907,-56676.96079,-75346.76943,-85629.01892,2839.2973946687457,-15984.2242,-30680.22796,-14983.38014,K,,,,,,,,,,,,,,
136,-15905.41195,-28009.06038,-49465.61747,-16342.88029,-28346.01293,-76897.89109,931.8442263417514,-3518.231632,9932.958773727272,-56658.58765,-75398.44667,-85385.54137,2966.344710152711,-16148.57658,-30821.98272,-15048.55782,K,,,,,,,,,,,,,,
138,-15715.82445,-27819.09291,-49354.95399,-16084.62823,-28906.57233,-76822.31984,824.8911291231071,-3331.706325,9768.740507,-56567.34783,-75296.85799,-85379.77462,3093.168508192123,-16075.15109,-30645.00161,-14947.46088,K,,,,,,,,,,,,,,
140,-15870.81145,-27985.00991,-49513.15963,-16374.4633,-28434.57054,-76947.2661,863.1796673750481,-3474.086937,9966.776963,-56759.48343,-75399.89953,-85648.0179,2789.0730248776704,-16012.90149,-30766.39393,-15033.71627,K,,,,,,,,,,,,,,
142,-15810.05941,-27918.15584,-49364.54289,-16141.1558,-28641.79357,-76841.72116,911.0347522538606,-3417.35821,9844.870548828907,-56547.29832,-75310.80548,-85219.78083,3218.271221908477,-16149.18007,-30674.30474,-14953.18293,K,,,,,,,,,,,,,,
144,-15766.58526,-27876.58159,-49433.36391,-16201.43845,-28780.08381,-76904.59662,807.7473411258866,-3369.659587,9867.065831073027,-56715.15992,-75336.0406,-85658.05383,2881.408081222544,-15975.61878,-30635.81504,-14965.18582,K,,,,,,,,,,,,,,
146,-15903.13207,-28017.03996,-49430.50288,-16292.94649,-28327.95272,-76904.17193,965.9082848916394,-3504.932345,9962.485428152731,-56691.42237,-75377.79366,-85410.50826,3019.005420089414,-16127.54358,-30757.40853,-15020.88636,K,,,,,,,,,,,,,,
148,-15715.8468,-27827.9889,-49312.37391,-16022.35627,-28890.63554,-76824.17504,866.7112429989867,-3322.430351,9788.342987101434,-56587.82203,-75268.42657,-85387.35186,3173.9030091646923,-16071.30659,-30556.64516,-14914.89439,K,,,,,,,,,,,,,,
150,-15858.0039,-27980.58426,-49467.69619,-16316.63934,-28431.26248,-76949.97066,903.9268975170729,-3462.173457,9967.492219,-56781.83517,-75368.31652,-85658.8585,2864.1078310141365,-16011.1804,-30675.19881,-15012.348,K,,,,,,,,,,,,,,
152,-15784.9584,-27902.62138,-49304.72962,-16067.84207,-28610.99286,-76834.27803,971.3844622831897,-3403.52248,9840.288441215569,-56569.06892,-75278.79778,-85222.32893,3292.7025309446494,-16154.99153,-30586.73061,-14939.10133,K,,,,,,,,,,,,,,
154,-15757.04107,-27880.56021,-49381.84314,-16141.31226,-28761.08483,-76901.40032,849.5003997684003,-3375.225171,9847.396295952356,-56726.17933,-75295.06985,-85649.00138,2969.920989,-15990.54974,-30536.68505,-14957.78739,K,,,,,,,,,,,,,,
